history_id,opportunity_id,from_stage,to_stage,changed_at,changed_by_seller_id
H0008928,O002375,Proposal,Closed Lost,2023-05-13 12:00:00,S031
H0008929,O002376,,Prospecting,2024-11-08 09:00:00,S016
H0008930,O002376,Prospecting,Qualification,2024-11-13 10:00:00,S016
H0008931,O002376,Qualification,Proposal,2024-11-27 13:00:00,S016
H0008932,O002376,Proposal,Closed Lost,2024-12-28 14:00:00,S016
H0008933,O002377,,Prospecting,2023-10-27 09:00:00,S029
H0008934,O002377,Prospecting,Qualification,2023-11-30 14:00:00,S029
H0008935,O002377,Qualification,Proposal,2023-12-20 15:00:00,S029
H0008936,O002377,Proposal,Negotiation,2023-12-21 09:00:00,S029
H0008937,O002377,Negotiation,Closed Won,2024-01-29 16:00:00,S029
H0008938,O002378,,Prospecting,2023-05-14 09:00:00,S002
H0008939,O002378,Prospecting,Qualification,2023-07-17 12:00:00,S002
H0008940,O002378,Qualification,Closed Lost,2023-10-09 14:00:00,S002
H0008941,O002379,,Prospecting,2025-06-20 09:00:00,S037
H0008942,O002380,,Prospecting,2023-07-26 09:00:00,S001
H0008943,O002380,Prospecting,Qualification,2023-09-25 16:00:00,S001
H0008944,O002380,Qualification,Proposal,2023-10-06 13:00:00,S001
H0008945,O002380,Proposal,Negotiation,2023-10-22 11:00:00,S001
H0008946,O002380,Negotiation,Closed Won,2023-11-23 16:00:00,S001
H0008947,O002381,,Prospecting,2023-11-19 09:00:00,S034
H0008948,O002381,Prospecting,Qualification,2023-12-31 08:00:00,S034
H0008949,O002381,Qualification,Proposal,2024-01-21 17:00:00,S034
H0008950,O002381,Proposal,Negotiation,2024-01-27 08:00:00,S034
H0008951,O002381,Negotiation,Closed Won,2024-02-26 17:00:00,S034
H0008952,O002382,,Prospecting,2025-02-07 09:00:00,S023
H0008953,O002382,Prospecting,Qualification,2025-02-18 10:00:00,S023
H0008954,O002382,Qualification,Proposal,2025-02-28 13:00:00,S023
H0008955,O002382,Proposal,Negotiation,2025-03-20 17:00:00,S023
H0008956,O002382,Negotiation,Closed Lost,2025-04-05 09:00:00,S023
H0008957,O002383,,Prospecting,2023-03-27 09:00:00,S033
H0008958,O002383,Prospecting,Qualification,2023-06-09 12:00:00,S033
H0008959,O002383,Qualification,Closed Lost,2023-06-10 14:00:00,S033
H0008960,O002384,,Prospecting,2025-04-03 09:00:00,S016
H0008961,O002384,Prospecting,Qualification,2025-04-16 15:00:00,S016
H0008962,O002384,Qualification,Proposal,2025-05-07 08:00:00,S016
H0008963,O002384,Proposal,Closed Lost,2025-05-08 14:00:00,S016
H0008964,O002385,,Prospecting,2025-03-10 09:00:00,S009
H0008965,O002385,Prospecting,Qualification,2025-04-01 12:00:00,S009
H0008966,O002385,Qualification,Proposal,2025-05-04 15:00:00,S009
H0008967,O002385,Proposal,Negotiation,2025-06-02 12:00:00,S009
H0008968,O002385,Negotiation,Closed Lost,2025-06-16 09:00:00,S009
H0008969,O002386,,Prospecting,2023-03-18 09:00:00,S027
H0008970,O002386,Prospecting,Qualification,2023-03-26 17:00:00,S027
H0008971,O002386,Qualification,Proposal,2023-03-27 17:00:00,S027
H0008972,O002386,Proposal,Negotiation,2023-04-24 08:00:00,S027
H0008973,O002386,Negotiation,Closed Lost,2023-05-11 13:00:00,S027
H0008974,O002387,,Prospecting,2024-11-15 09:00:00,S040
H0008975,O002387,Prospecting,Qualification,2024-11-20 15:00:00,S040
H0008976,O002387,Qualification,Proposal,2024-11-29 13:00:00,S040
H0008977,O002387,Proposal,Negotiation,2024-12-06 08:00:00,S040
H0008978,O002387,Negotiation,Closed Lost,2024-12-26 15:00:00,S040
H0008979,O002388,,Prospecting,2023-10-25 09:00:00,S011
H0008980,O002388,Prospecting,Qualification,2023-11-03 10:00:00,S011
H0008981,O002388,Qualification,Proposal,2023-11-10 13:00:00,S011
H0008982,O002388,Proposal,Negotiation,2023-12-09 12:00:00,S011
H0008983,O002388,Negotiation,Closed Lost,2023-12-13 13:00:00,S011
H0008984,O002389,,Prospecting,2024-05-09 09:00:00,S004
H0008985,O002389,Prospecting,Qualification,2024-05-18 10:00:00,S004
H0008986,O002389,Qualification,Proposal,2024-06-03 14:00:00,S004
H0008987,O002389,Proposal,Negotiation,2024-06-16 11:00:00,S004
H0008988,O002389,Negotiation,Closed Won,2024-06-28 15:00:00,S004
H0008989,O002390,,Prospecting,2024-12-18 09:00:00,S031
H0008990,O002390,Prospecting,Qualification,2025-01-09 17:00:00,S031
H0008991,O002390,Qualification,Proposal,2025-02-04 16:00:00,S031
H0008992,O002390,Proposal,Negotiation,2025-02-05 09:00:00,S031
H0008993,O002390,Negotiation,Closed Won,2025-03-07 16:00:00,S031
H0008994,O002391,,Prospecting,2024-10-30 09:00:00,S012
H0008995,O002391,Prospecting,Qualification,2024-11-07 08:00:00,S012
H0008996,O002391,Qualification,Proposal,2024-12-03 16:00:00,S012
H0008997,O002391,Proposal,Negotiation,2024-12-08 17:00:00,S012
H0008998,O002391,Negotiation,Closed Won,2024-12-09 13:00:00,S012
H0008999,O002392,,Prospecting,2024-04-01 09:00:00,S008
H0009000,O002392,Prospecting,Qualification,2024-04-30 16:00:00,S008
H0009001,O002392,Qualification,Proposal,2024-05-07 17:00:00,S008
H0009002,O002392,Proposal,Closed Lost,2024-05-08 17:00:00,S008
H0009003,O002393,,Prospecting,2024-05-07 09:00:00,S004
H0009004,O002393,Prospecting,Qualification,2024-05-15 13:00:00,S004
H0009005,O002393,Qualification,Proposal,2024-05-27 16:00:00,S004
H0009006,O002393,Proposal,Negotiation,2024-06-02 11:00:00,S004
H0009007,O002393,Negotiation,Closed Won,2024-06-15 13:00:00,S004
H0009008,O002394,,Prospecting,2025-01-05 09:00:00,S037
H0009009,O002394,Prospecting,Qualification,2025-01-06 12:00:00,S037
H0009010,O002394,Qualification,Proposal,2025-01-09 13:00:00,S037
H0009011,O002394,Proposal,Negotiation,2025-01-11 13:00:00,S037
H0009012,O002394,Negotiation,Closed Lost,2025-01-19 10:00:00,S037
H0009013,O002395,,Prospecting,2025-06-01 09:00:00,S008
H0009014,O002395,Prospecting,Qualification,2025-06-03 17:00:00,S008
H0009015,O002395,Qualification,Proposal,2025-06-23 12:00:00,S008
H0009016,O002395,Proposal,Closed Lost,2025-06-30 11:00:00,S008
H0009017,O002396,,Prospecting,2024-09-17 09:00:00,S038
H0009018,O002396,Prospecting,Qualification,2024-09-20 08:00:00,S038
H0009019,O002396,Qualification,Proposal,2024-09-29 15:00:00,S038
H0009020,O002396,Proposal,Closed Lost,2024-10-17 11:00:00,S038
H0009021,O002397,,Prospecting,2023-10-22 09:00:00,S033
H0009022,O002397,Prospecting,Qualification,2023-11-28 13:00:00,S033
H0009023,O002397,Qualification,Proposal,2023-12-03 09:00:00,S033
H0009024,O002397,Proposal,Negotiation,2024-02-22 16:00:00,S033
H0009025,O002397,Negotiation,Closed Lost,2024-02-28 17:00:00,S033
H0009026,O002398,,Prospecting,2025-04-12 09:00:00,S023
H0009027,O002398,Prospecting,Qualification,2025-04-23 08:00:00,S023
H0009028,O002398,Qualification,Proposal,2025-05-29 12:00:00,S023
H0009029,O002398,Proposal,Negotiation,2025-06-13 16:00:00,S023
H0009030,O002399,,Prospecting,2024-11-05 09:00:00,S032
H0009031,O002399,Prospecting,Qualification,2024-12-09 14:00:00,S032
H0009032,O002399,Qualification,Closed Lost,2024-12-26 13:00:00,S032
H0009033,O002400,,Prospecting,2025-06-07 09:00:00,S027
H0009034,O002401,,Prospecting,2025-06-04 09:00:00,S020
H0009035,O002401,Prospecting,Qualification,2025-06-06 16:00:00,S020
H0009036,O002402,,Prospecting,2025-04-13 09:00:00,S035
H0009037,O002402,Prospecting,Closed Lost,2025-06-18 15:00:00,S035
H0009038,O002403,,Prospecting,2023-12-18 09:00:00,S003
H0009039,O002403,Prospecting,Qualification,2023-12-20 09:00:00,S003
H0009040,O002403,Qualification,Closed Lost,2024-02-11 12:00:00,S003
H0009041,O002404,,Prospecting,2024-05-06 09:00:00,S020
H0009042,O002404,Prospecting,Qualification,2024-05-10 14:00:00,S020
H0009043,O002404,Qualification,Proposal,2024-05-12 15:00:00,S020
H0009044,O002404,Proposal,Negotiation,2024-06-04 17:00:00,S020
H0009045,O002404,Negotiation,Closed Won,2024-08-22 11:00:00,S020
H0009046,O002405,,Prospecting,2025-05-13 09:00:00,S002
H0009047,O002405,Prospecting,Qualification,2025-05-25 10:00:00,S002
H0009048,O002405,Qualification,Proposal,2025-06-01 09:00:00,S002
H0009049,O002406,,Prospecting,2025-06-15 09:00:00,S012
H0009050,O002407,,Prospecting,2025-04-09 09:00:00,S004
H0009051,O002407,Prospecting,Qualification,2025-04-15 17:00:00,S004
H0009052,O002407,Qualification,Proposal,2025-05-18 17:00:00,S004
H0009053,O002407,Proposal,Negotiation,2025-05-23 14:00:00,S004
H0009054,O002408,,Prospecting,2024-04-16 09:00:00,S009
H0009055,O002408,Prospecting,Qualification,2024-04-16 16:00:00,S009
H0009056,O002408,Qualification,Closed Lost,2024-05-28 11:00:00,S009
H0009057,O002409,,Prospecting,2025-05-05 09:00:00,S019
H0009058,O002409,Prospecting,Closed Lost,2025-05-20 13:00:00,S019
H0009059,O002410,,Prospecting,2025-04-02 09:00:00,S027
H0009060,O002410,Prospecting,Qualification,2025-04-13 11:00:00,S027
H0009061,O002410,Qualification,Proposal,2025-04-19 15:00:00,S027
H0009062,O002410,Proposal,Negotiation,2025-05-10 16:00:00,S027
H0009063,O002410,Negotiation,Closed Won,2025-05-15 15:00:00,S027
H0009064,O002411,,Prospecting,2024-06-07 09:00:00,S023
H0009065,O002411,Prospecting,Closed Lost,2024-06-19 13:00:00,S023
H0009066,O002412,,Prospecting,2023-03-24 09:00:00,S012
H0009067,O002412,Prospecting,Qualification,2023-03-30 08:00:00,S012
H0009068,O002412,Qualification,Proposal,2023-05-15 10:00:00,S012
H0009069,O002412,Proposal,Negotiation,2023-05-17 17:00:00,S012
H0009070,O002412,Negotiation,Closed Won,2023-06-03 11:00:00,S012
H0009071,O002413,,Prospecting,2024-11-10 09:00:00,S028
H0009072,O002413,Prospecting,Closed Lost,2024-12-23 09:00:00,S028
H0009073,O002414,,Prospecting,2025-04-30 09:00:00,S012
H0009074,O002414,Prospecting,Qualification,2025-05-01 15:00:00,S012
H0009075,O002414,Qualification,Proposal,2025-05-11 09:00:00,S012
H0009076,O002414,Proposal,Negotiation,2025-06-20 11:00:00,S012
H0009077,O002414,Negotiation,Closed Lost,2025-06-29 13:00:00,S012
H0009078,O002415,,Prospecting,2023-06-11 09:00:00,S027
H0009079,O002415,Prospecting,Qualification,2023-06-18 09:00:00,S027
H0009080,O002415,Qualification,Proposal,2023-07-16 13:00:00,S027
H0009081,O002415,Proposal,Negotiation,2023-07-20 11:00:00,S027
H0009082,O002415,Negotiation,Closed Won,2023-07-29 11:00:00,S027
H0009083,O002416,,Prospecting,2023-02-25 09:00:00,S028
H0009084,O002416,Prospecting,Qualification,2023-03-03 08:00:00,S028
H0009085,O002416,Qualification,Proposal,2023-03-05 13:00:00,S028
H0009086,O002416,Proposal,Negotiation,2023-03-06 15:00:00,S028
H0009087,O002416,Negotiation,Closed Lost,2023-03-20 10:00:00,S028
H0009088,O002417,,Prospecting,2024-11-17 09:00:00,S020
H0009089,O002417,Prospecting,Qualification,2024-11-29 13:00:00,S020
H0009090,O002417,Qualification,Closed Lost,2024-12-19 16:00:00,S020
H0009091,O002418,,Prospecting,2025-05-19 09:00:00,S011
H0009092,O002418,Prospecting,Qualification,2025-06-05 12:00:00,S011
H0009093,O002418,Qualification,Proposal,2025-06-18 08:00:00,S011
H0009094,O002418,Proposal,Closed Lost,2025-06-19 17:00:00,S011
H0009095,O002419,,Prospecting,2023-07-31 09:00:00,S034
H0009096,O002419,Prospecting,Qualification,2023-08-26 16:00:00,S034
H0009097,O002419,Qualification,Proposal,2023-09-08 17:00:00,S034
H0009098,O002419,Proposal,Closed Lost,2023-10-04 10:00:00,S034
H0009099,O002420,,Prospecting,2024-01-03 09:00:00,S006
H0009100,O002420,Prospecting,Qualification,2024-02-18 13:00:00,S006
H0009101,O002420,Qualification,Proposal,2024-02-25 09:00:00,S006
H0009102,O002420,Proposal,Negotiation,2024-02-29 14:00:00,S006
H0009103,O002420,Negotiation,Closed Won,2024-04-22 16:00:00,S006
H0009104,O002421,,Prospecting,2023-07-18 09:00:00,S028
H0009105,O002421,Prospecting,Closed Lost,2023-09-19 09:00:00,S028
H0009106,O002422,,Prospecting,2025-06-14 09:00:00,S004
H0009107,O002423,,Prospecting,2023-12-25 09:00:00,S038
H0009108,O002423,Prospecting,Qualification,2024-01-08 12:00:00,S038
H0009109,O002423,Qualification,Proposal,2024-04-08 12:00:00,S038
H0009110,O002423,Proposal,Negotiation,2024-04-30 11:00:00,S038
H0009111,O002423,Negotiation,Closed Won,2024-05-08 14:00:00,S038
H0009112,O002424,,Prospecting,2024-05-25 09:00:00,S012
H0009113,O002424,Prospecting,Qualification,2024-06-07 09:00:00,S012
H0009114,O002424,Qualification,Proposal,2024-06-22 17:00:00,S012
H0009115,O002424,Proposal,Negotiation,2024-06-26 13:00:00,S012
H0009116,O002424,Negotiation,Closed Won,2024-06-27 11:00:00,S012
H0009117,O002425,,Prospecting,2024-05-25 09:00:00,S006
H0009118,O002425,Prospecting,Closed Lost,2024-07-08 12:00:00,S006
H0009119,O002426,,Prospecting,2025-04-22 09:00:00,S008
H0009120,O002426,Prospecting,Qualification,2025-05-01 14:00:00,S008
H0009121,O002426,Qualification,Proposal,2025-05-17 15:00:00,S008
H0009122,O002426,Proposal,Negotiation,2025-05-30 16:00:00,S008
H0009123,O002426,Negotiation,Closed Won,2025-06-11 09:00:00,S008
H0009124,O002427,,Prospecting,2023-12-26 09:00:00,S016
H0009125,O002427,Prospecting,Qualification,2024-01-04 12:00:00,S016
H0009126,O002427,Qualification,Proposal,2024-01-19 12:00:00,S016
H0009127,O002427,Proposal,Negotiation,2024-01-31 17:00:00,S016
H0009128,O002427,Negotiation,Closed Won,2024-02-01 15:00:00,S016
H0009129,O002428,,Prospecting,2025-06-17 09:00:00,S012
H0009130,O002429,,Prospecting,2024-11-21 09:00:00,S016
H0009131,O002429,Prospecting,Qualification,2024-11-30 08:00:00,S016
H0009132,O002429,Qualification,Proposal,2024-12-30 17:00:00,S016
H0009133,O002429,Proposal,Negotiation,2025-01-05 11:00:00,S016
H0009134,O002429,Negotiation,Closed Won,2025-02-20 11:00:00,S016
H0009135,O002430,,Prospecting,2024-10-13 09:00:00,S020
H0009136,O002430,Prospecting,Qualification,2024-10-15 14:00:00,S020
H0009137,O002430,Qualification,Proposal,2024-10-31 11:00:00,S020
H0009138,O002430,Proposal,Negotiation,2024-11-11 12:00:00,S020
H0009139,O002430,Negotiation,Closed Won,2024-11-22 13:00:00,S020
H0009140,O002431,,Prospecting,2025-05-07 09:00:00,S034
H0009141,O002431,Prospecting,Qualification,2025-05-11 13:00:00,S034
H0009142,O002431,Qualification,Proposal,2025-05-12 13:00:00,S034
H0009143,O002431,Proposal,Negotiation,2025-05-26 12:00:00,S034
H0009144,O002431,Negotiation,Closed Won,2025-05-28 13:00:00,S034
H0009145,O002432,,Prospecting,2023-11-03 09:00:00,S016
H0009146,O002432,Prospecting,Qualification,2023-11-21 15:00:00,S016
H0009147,O002432,Qualification,Proposal,2024-01-12 14:00:00,S016
H0009148,O002432,Proposal,Negotiation,2024-01-13 15:00:00,S016
H0009149,O002432,Negotiation,Closed Won,2024-03-05 12:00:00,S016
H0009150,O002433,,Prospecting,2023-09-01 09:00:00,S023
H0009151,O002433,Prospecting,Qualification,2023-09-10 09:00:00,S023
H0009152,O002433,Qualification,Proposal,2023-09-11 14:00:00,S023
H0009153,O002433,Proposal,Negotiation,2023-09-28 13:00:00,S023
H0009154,O002433,Negotiation,Closed Won,2023-10-04 12:00:00,S023
H0009155,O002434,,Prospecting,2024-02-29 09:00:00,S017
H0009156,O002434,Prospecting,Qualification,2024-04-05 15:00:00,S017
H0009157,O002434,Qualification,Proposal,2024-05-02 15:00:00,S017
H0009158,O002434,Proposal,Negotiation,2024-05-27 13:00:00,S017
H0009159,O002434,Negotiation,Closed Won,2024-06-11 09:00:00,S017
H0009160,O002435,,Prospecting,2024-07-17 09:00:00,S018
H0009161,O002435,Prospecting,Closed Lost,2024-09-29 09:00:00,S018
H0009162,O002436,,Prospecting,2024-01-06 09:00:00,S007
H0009163,O002436,Prospecting,Qualification,2024-01-10 08:00:00,S007
H0009164,O002436,Qualification,Proposal,2024-01-11 09:00:00,S007
H0009165,O002436,Proposal,Negotiation,2024-04-01 09:00:00,S007
H0009166,O002436,Negotiation,Closed Won,2024-06-28 15:00:00,S007
H0009167,O002437,,Prospecting,2025-05-19 09:00:00,S003
H0009168,O002437,Prospecting,Qualification,2025-05-19 12:00:00,S003
H0009169,O002437,Qualification,Proposal,2025-05-20 15:00:00,S003
H0009170,O002437,Proposal,Negotiation,2025-05-21 13:00:00,S003
H0009171,O002437,Negotiation,Closed Lost,2025-06-18 15:00:00,S003
H0009172,O002438,,Prospecting,2025-03-29 09:00:00,S004
H0009173,O002438,Prospecting,Qualification,2025-04-05 13:00:00,S004
H0009174,O002438,Qualification,Proposal,2025-04-30 09:00:00,S004
H0009175,O002438,Proposal,Negotiation,2025-06-23 12:00:00,S004
H0009176,O002439,,Prospecting,2023-07-06 09:00:00,S036
H0009177,O002439,Prospecting,Qualification,2023-07-28 12:00:00,S036
H0009178,O002439,Qualification,Closed Lost,2023-09-03 16:00:00,S036
H0009179,O002440,,Prospecting,2024-10-16 09:00:00,S008
H0009180,O002440,Prospecting,Closed Lost,2024-11-22 14:00:00,S008
H0009181,O002441,,Prospecting,2024-08-09 09:00:00,S011
H0009182,O002441,Prospecting,Qualification,2024-08-16 15:00:00,S011
H0009183,O002441,Qualification,Proposal,2024-09-09 10:00:00,S011
H0009184,O002441,Proposal,Closed Lost,2024-09-26 10:00:00,S011
H0009185,O002442,,Prospecting,2025-05-06 09:00:00,S011
H0009186,O002442,Prospecting,Qualification,2025-05-26 13:00:00,S011
H0009187,O002442,Qualification,Proposal,2025-06-29 16:00:00,S011
H0009188,O002443,,Prospecting,2024-03-28 09:00:00,S013
H0009189,O002443,Prospecting,Qualification,2024-06-18 11:00:00,S013
H0009190,O002443,Qualification,Closed Lost,2024-06-29 10:00:00,S013
H0009191,O002444,,Prospecting,2025-01-18 09:00:00,S036
H0009192,O002444,Prospecting,Qualification,2025-01-29 13:00:00,S036
H0009193,O002444,Qualification,Closed Lost,2025-02-23 10:00:00,S036
H0009194,O002445,,Prospecting,2024-12-24 09:00:00,S023
H0009195,O002445,Prospecting,Qualification,2024-12-26 17:00:00,S023
H0009196,O002445,Qualification,Proposal,2025-01-08 09:00:00,S023
H0009197,O002445,Proposal,Negotiation,2025-01-11 12:00:00,S023
H0009198,O002445,Negotiation,Closed Won,2025-01-22 10:00:00,S023
H0009199,O002446,,Prospecting,2023-07-01 09:00:00,S015
H0009200,O002446,Prospecting,Qualification,2023-07-21 08:00:00,S015
H0009201,O002446,Qualification,Proposal,2023-08-20 12:00:00,S015
H0009202,O002446,Proposal,Closed Lost,2023-09-08 13:00:00,S015
H0009203,O002447,,Prospecting,2025-06-26 09:00:00,S011
H0009204,O002448,,Prospecting,2025-03-30 09:00:00,S009
H0009205,O002448,Prospecting,Qualification,2025-04-15 16:00:00,S009
H0009206,O002448,Qualification,Proposal,2025-04-29 09:00:00,S009
H0009207,O002448,Proposal,Closed Lost,2025-05-14 10:00:00,S009
H0009208,O002449,,Prospecting,2023-11-07 09:00:00,S029
H0009209,O002449,Prospecting,Qualification,2023-11-19 16:00:00,S029
H0009210,O002449,Qualification,Proposal,2023-12-26 16:00:00,S029
H0009211,O002449,Proposal,Closed Lost,2024-01-01 09:00:00,S029
H0009212,O002450,,Prospecting,2025-03-22 09:00:00,S001
H0009213,O002450,Prospecting,Qualification,2025-03-23 16:00:00,S001
H0009214,O002450,Qualification,Proposal,2025-03-26 17:00:00,S001
H0009215,O002450,Proposal,Negotiation,2025-04-06 17:00:00,S001
H0009216,O002450,Negotiation,Closed Won,2025-04-11 13:00:00,S001
H0009217,O002451,,Prospecting,2025-05-25 09:00:00,S009
H0009218,O002451,Prospecting,Qualification,2025-06-26 10:00:00,S009
H0009219,O002452,,Prospecting,2023-03-26 09:00:00,S026
H0009220,O002452,Prospecting,Qualification,2023-04-06 10:00:00,S026
H0009221,O002452,Qualification,Closed Lost,2023-04-28 13:00:00,S026
H0009222,O002453,,Prospecting,2025-02-11 09:00:00,S027
H0009223,O002453,Prospecting,Qualification,2025-02-24 11:00:00,S027
H0009224,O002453,Qualification,Proposal,2025-03-11 11:00:00,S027
H0009225,O002453,Proposal,Negotiation,2025-04-23 15:00:00,S027
H0009226,O002453,Negotiation,Closed Lost,2025-05-17 17:00:00,S027
H0009227,O002454,,Prospecting,2025-04-29 09:00:00,S004
H0009228,O002454,Prospecting,Qualification,2025-06-11 10:00:00,S004
H0009229,O002454,Qualification,Proposal,2025-06-25 13:00:00,S004
H0009230,O002454,Proposal,Closed Lost,2025-06-30 16:00:00,S004
H0009231,O002455,,Prospecting,2025-02-25 09:00:00,S034
H0009232,O002455,Prospecting,Qualification,2025-03-02 12:00:00,S034
H0009233,O002455,Qualification,Proposal,2025-04-13 14:00:00,S034
H0009234,O002455,Proposal,Negotiation,2025-04-13 12:00:00,S034
H0009235,O002455,Negotiation,Closed Won,2025-04-16 12:00:00,S034
H0009236,O002456,,Prospecting,2024-12-05 09:00:00,S019
H0009237,O002456,Prospecting,Qualification,2025-01-15 14:00:00,S019
H0009238,O002456,Qualification,Closed Lost,2025-01-30 09:00:00,S019
H0009239,O002457,,Prospecting,2025-05-07 09:00:00,S016
H0009240,O002457,Prospecting,Closed Lost,2025-06-28 16:00:00,S016
H0009241,O002458,,Prospecting,2025-03-18 09:00:00,S020
H0009242,O002458,Prospecting,Qualification,2025-04-12 15:00:00,S020
H0009243,O002458,Qualification,Proposal,2025-04-13 16:00:00,S020
H0009244,O002458,Proposal,Negotiation,2025-04-27 11:00:00,S020
H0009245,O002458,Negotiation,Closed Won,2025-05-19 11:00:00,S020
H0009246,O002459,,Prospecting,2024-12-27 09:00:00,S008
