opportunity_id,opportunity_name,account_id,seller_id,product,lead_source,stage,probability,amount,currency,created_date,expected_close_date,actual_close_date,last_modified_ts
O001569,Silver Learning GmbH - Analytics Platform,A0395,S028,Analytics Platform,Inbound,Closed Lost,0.0,9700.0,USD,2023-05-09,2023-08-10,2023-07-06,2023-07-06 12:15:00
O002428,Sahara Studios Holdings - Security Bundle,A0086,S012,Security Bundle,Inbound,Prospecting,0.1,,USD,2025-06-17,2025-10-07,,2025-06-29 17:14:00
O002617,Harbor Pharma LLC 416 - Analytics Platform,A0417,S039,Analytics Platform,Event,Closed Lost,0.0,27000.0,USD,2025-05-17,2025-08-13,2025-06-20,2025-06-20 12:56:00
O001688,Zenith Retail GmbH - Security Bundle,A0167,S023,Security Bundle,Outbound,Closed Won,1.0,13100.0,USD,2023-06-04,2023-08-07,2023-07-29,2023-07-29 17:38:00
O000852,Zenith Motors Inc. - Cloud Suite,A0268,S017,Cloud Suite,Outbound,Closed Lost,0.0,17600.0,USD,2023-01-12,2023-03-06,2023-02-20,2023-02-20 12:19:00
O002208,Zenith Industries GmbH - Security Bundle,A0498,S009,Security Bundle,Inbound,Closed Lost,0.0,14200.0,USD,2024-10-18,2024-12-24,2025-02-06,2025-02-06 17:13:00
O000896,Sahara Health Ltd - Cloud Suite,A0149,S006,Cloud Suite,Outbound,Closed Lost,0.0,32800.0,USD,2024-05-25,2024-07-19,2024-07-15,2024-07-15 18:54:00
O000497,Pioneer Learning Holdings - Cloud Suite,A0314,S005,Cloud Suite,Partner,Closed Lost,0.0,34800.0,USD,2025-01-31,2025-05-21,2025-03-10,2025-03-10 14:50:00
O002306,Delta Markets LLC - Support Plan,A0465,S017,Support Plan,Event,Closed Lost,0.0,7600.0,USD,2025-03-14,2025-04-28,2025-04-16,2025-04-16 18:50:00
O001783,Sahara Hotels LLC - Analytics Platform,A0381,S013,Analytics Platform,Inbound,Closed Lost,0.0,32800.0,USD,2023-03-28,2023-06-09,2023-05-11,2023-05-11 10:14:00
O000336,Sahara Textiles Co. - Security Bundle,A0226,S008,Security Bundle,Partner,Closed Lost,0.0,31100.0,USD,2024-10-17,2024-12-23,2025-01-22,2025-01-22 10:21:00
O000516,Harbor Pharma LLC - Cloud Suite,A0098,S028,Cloud Suite,Partner,Closed Lost,0.0,8600.0,USD,2023-08-15,2023-10-30,2023-11-02,2023-11-02 09:44:00
O001349,North Labs S.A. - Support Plan,A0053,S033,Support Plan,Partner,Closed Won,1.0,9500.0,USD,2023-10-09,2024-01-07,2024-01-06,2024-01-06 11:41:00
O001016,Falcon Logistics GmbH - Analytics Platform,A0429,S025,Analytics Platform,Referral,Closed Won,1.0,32300.0,USD,2024-04-05,2024-07-27,2024-06-03,2024-06-03 10:47:00
O002851,Sahara Textiles LLC - Analytics Platform,A0168,S034,Analytics Platform,Inbound,Closed Lost,0.0,20700.0,USD,2025-02-10,2025-04-04,2025-02-28,2025-02-28 13:06:00
O002846,Sahara Markets Inc. - Collaboration Tools,A0095,S002,Collaboration Tools,Event,Closed Won,1.0,10000.0,USD,2023-07-18,2023-09-22,2023-08-30,2023-08-30 14:02:00
O001782,Coral Industries Co. - Support Plan,A0299,S012,Support Plan,Partner,Closed Lost,0.0,16600.0,USD,2025-02-11,2025-06-16,2025-03-29,2025-03-29 17:10:00
O002570,Sahara Industries Inc. - Cloud Suite,A0379,S036,Cloud Suite,Outbound,Closed Lost,0.0,36200.0,USD,2023-09-20,2023-11-28,2023-11-24,2023-11-24 12:58:00
O001786,Prime Industries Group - Collaboration Tools,A0171,S040,Collaboration Tools,Inbound,Closed Won,1.0,33000.0,USD,2024-01-31,2024-05-08,2024-04-23,2024-04-23 12:30:00
O002071,Silver Learning GmbH - Cloud Suite,A0395,S028,Cloud Suite,Inbound,Closed Won,1.0,20300.0,USD,2024-10-02,2024-12-03,2024-12-15,2024-12-15 10:54:00
O000357,Prime Systems S.A. - Support Plan,A0320,S011,Support Plan,Inbound,Closed Lost,0.0,4500.0,USD,2025-06-01,2025-07-23,2025-06-12,2025-06-12 10:33:00
O002895,Prime Labs Holdings - Collaboration Tools,A0024,S019,Collaboration Tools,Event,Closed Lost,0.0,8600.0,USD,2025-05-05,2025-09-04,2025-05-30,2025-05-30 16:35:00
O001313,Prime Hotels LLC 96 - Collaboration Tools,A0097,S002,Collaboration Tools,Partner,Closed Lost,0.0,9700.0,USD,2025-02-11,2025-06-09,2025-04-15,2025-04-15 11:37:00
O001636,Atlas Hotels Ltd - Cloud Suite,A0219,S031,Cloud Suite,Inbound,Closed Won,1.0,19000.0,USD,2025-03-13,2025-07-02,2025-04-22,2025-04-22 12:35:00
O000551,Nile Markets Ltd - Collaboration Tools,A0160,S028,Collaboration Tools,Inbound,Closed Won,1.0,7500.0,USD,2023-09-13,2023-12-27,2023-10-12,2023-10-12 15:18:00
O002389,Summit Logistics Inc. - Support Plan,A0063,S004,Support Plan,Inbound,Closed Won,1.0,10300.0,USD,2024-05-09,2024-08-22,2024-06-28,2024-06-28 13:15:00
O002480,Prime Studios LLC - Analytics Platform,A0401,S024,Analytics Platform,Inbound,Closed Lost,0.0,65800.0,USD,2023-12-27,2024-03-24,2024-02-27,2024-02-27 17:35:00
O002522,Summit Consulting Ltd - Cloud Suite,A0032,S005,Cloud Suite,Inbound,Closed Lost,0.0,6900.0,USD,2023-09-13,2023-12-02,2024-06-19,2024-06-19 17:01:00
O002266,Zenith Motors Ltd - Cloud Suite,A0278,S039,Cloud Suite,Event,Closed Lost,0.0,30100.0,USD,2024-05-17,2024-08-03,2024-07-14,2024-07-14 08:43:00
O001228,Atlas Markets Co. - Security Bundle,A9907,S012,Security Bundle,Outbound,Closed Won,1.0,9200.0,USD,2024-05-01,2024-06-18,2024-05-30,2024-05-30 14:58:00
O002721,Harbor Pharma Ltd - Analytics Platform,A0208,S029,Analytics Platform,Event,Closed Won,1.0,25500.0,USD,2023-11-19,2024-02-19,2023-12-01,2023-12-01 14:19:00
O000958,Nile Pharma Ltd - Cloud Suite,A0118,S002,Cloud Suite,Inbound,Closed Won,1.0,43400.0,USD,2024-10-10,2025-01-24,2025-01-11,2025-01-11 10:06:00
O001774,Lumen Motors S.A. - Security Bundle,A0341,S035,Security Bundle,Event,Closed Lost,0.0,18800.0,USD,2024-03-03,2024-06-12,2024-04-05,2024-04-05 16:28:00
O002142,Coral Clinics Inc. - Analytics Platform,A0081,S021,Analytics Platform,Partner,Negotiation,0.75,37400.0,USD,2025-03-21,2025-05-12,,2025-06-29 16:10:00
O001009,Harbor Clinics Co. - Support Plan,A0009,S031,Support Plan,Event,Closed Lost,0.0,4000.0,USD,2025-03-09,2025-05-29,2025-05-18,2025-05-18 17:44:00
O001093,Delta Systems LLC - Cloud Suite,A0210,S034,Cloud Suite,Partner,Closed Lost,0.0,17700.0,USD,2023-07-31,2023-11-06,2023-08-07,2023-08-07 09:36:00
O002715,Cedar Markets GmbH - Analytics Platform,A0064,S023,Analytics Platform,Partner,Closed Lost,0.0,38000.0,usd,2024-08-30,2025-01-03,2024-10-04,2024-10-04 11:11:00
O000997,Nova Energy Ltd - Collaboration Tools,A0383,S040,Collaboration Tools,Partner,Closed Won,1.0,5400.0,USD,2023-03-01,2023-06-02,2023-05-22,2023-05-22 13:24:00
O001680,Pioneer Media Co. - Support Plan,A0297,S018,Support Plan,Outbound,Closed Lost,0.0,4200.0,USD,2023-05-08,2023-08-08,2023-05-25,2023-05-25 12:32:00
O000154,Nile Media Group - Security Bundle,A0348,S009,Security Bundle,Partner,Closed Lost,0.0,48100.0,USD,2025-05-01,2025-08-16,2025-06-28,2025-06-28 11:29:00
O002990,Nova Logistics LLC - Security Bundle,A0457,S038,Security Bundle,Outbound,Closed Won,1.0,25200.0,USD,2023-09-06,2023-11-16,2023-10-15,2023-10-15 17:38:00
O000581,Atlas Learning LLC 488 - Cloud Suite,A0489,S025,Cloud Suite,Partner,Closed Lost,0.0,36100.0,USD,2023-12-02,2024-04-01,2023-12-20,2023-12-20 18:14:00
O001471,Vertex Foods GmbH - Security Bundle,A0356,S001,Security Bundle,Partner,Closed Lost,0.0,11800.0,USD,2025-04-04,2025-08-05,2025-05-13,2025-05-13 10:44:00
O000704,Atlas Markets Holdings - Security Bundle,A0285,S016,Security Bundle,Outbound,Closed Lost,0.0,39400.0,USD,2025-03-17,2025-06-20,2025-04-13,2025-04-13 09:06:00
O001213,Cedar Industries Group - Collaboration Tools,A0108,S021,Collaboration Tools,Partner,Closed Lost,0.0,20800.0,USD,2023-05-29,2023-09-09,2023-06-12,2023-06-12 17:58:00
O000897,Silver Logistics Co. - Security Bundle,A0174,S037,Security Bundle,Partner,Closed Lost,0.0,15200.0,usd,2024-02-18,2024-04-14,2024-03-19,2024-03-19 10:02:00
O000488,Orbit Logistics S.A. - Support Plan,A0034,S015,Support Plan,Outbound,Closed Lost,0.0,12000.0,USD,2023-12-28,2024-04-30,2024-03-15,2024-03-15 08:04:00
O000560,Nova Learning Holdings - Cloud Suite,A0500,S029,Cloud Suite,Partner,Closed Lost,0.0,53500.0,USD,2024-08-22,2024-11-18,2024-09-03,2024-09-03 17:19:00
O001142,Summit Media S.A. - Cloud Suite,A0122,S009,Cloud Suite,Partner,Qualification,0.25,,USD,2025-06-10,2025-08-17,,2025-06-30 10:51:00
O001120,Silver Health Inc. - Cloud Suite,A0036,S016,Cloud Suite,Partner,Closed Lost,0.0,29300.0,USD,2023-04-30,2023-06-23,2023-07-07,2023-07-07 08:09:00
O000513,Cedar Hotels LLC - Cloud Suite,A0156,S003,Cloud Suite,Outbound,Closed Lost,0.0,28000.0,USD,2023-01-31,2023-04-10,2023-03-28,2023-03-28 14:46:00
O000634,Zenith Logistics Holdings - Collaboration Tools,A0173,S003,Collaboration Tools,Partner,Negotiation,0.75,4800.0,USD,2025-03-14,2025-06-29,,2025-06-29 16:32:00
O002624,Delta Labs LLC - Analytics Platform,A0363,S008,Analytics Platform,Event,Closed Lost,0.0,19600.0,USD,2023-05-26,2023-07-12,2023-07-02,2023-07-02 14:40:00
O001665,Pioneer Industries Holdings - Security Bundle,A0188,S026,Security Bundle,Outbound,Closed Lost,0.0,22000.0,USD,2024-07-04,2024-09-05,2024-07-18,2024-07-18 11:43:00
O001013,Coral Retail Inc. - Analytics Platform,A0012,S008,Analytics Platform,Inbound,Closed Won,1.0,35200.0,USD,2024-02-02,2024-04-15,2024-04-06,2024-04-06 10:53:00
O001932,Granite Textiles Group 429 - Analytics Platform,A0430,S033,Analytics Platform,Partner,Closed Won,1.0,17900.0,USD,2023-02-02,2023-04-13,2023-03-07,2023-03-07 14:43:00
O001151,Prime Systems Co. - Security Bundle,A0492,S034,Security Bundle,Inbound,Closed Lost,0.0,13600.0,USD,2023-09-03,2023-11-14,2023-10-12,2023-10-12 08:58:00
O002848,Granite Freight Inc. - Security Bundle,A0364,S014,Security Bundle,Event,Closed Lost,0.0,34100.0,USD,2023-11-23,2024-02-13,2024-02-09,2024-02-09 08:31:00
O000117,Lumen Capital Holdings - Collaboration Tools,A0042,S034,Collaboration Tools,Referral,Closed Lost,0.0,10600.0,USD,2024-11-06,2025-02-25,2025-02-08,2025-02-08 15:00:00
O000741,Lumen Foods LLC - Security Bundle,A0378,S037,Security Bundle,Event,Closed Lost,0.0,8800.0,USD,2025-03-12,2025-06-13,2025-03-27,2025-03-27 15:24:00
O002805,Coral Markets Co. - Collaboration Tools,A0003,S027,Collaboration Tools,Referral,Closed Won,1.0,17200.0,USD,2025-05-13,2025-08-23,2025-06-25,2025-06-25 10:14:00
O001975,Cedar Studios S.A. 383 - Support Plan,A0384,S019,Support Plan,Outbound,Closed Lost,0.0,8700.0,USD,2024-10-18,2025-01-11,2024-12-17,2024-12-17 12:22:00
O001082,Prime Energy Inc. - Analytics Platform,A0159,S015,Analytics Platform,Outbound,CLOSED LOST,0.0,46400.0,USD,2025-04-21,2025-08-24,2025-06-18,2025-06-18 14:23:00
O001811,Orbit Logistics Ltd - Security Bundle,A0029,S022,Security Bundle,Partner,Closed Lost,0.0,15800.0,USD,2024-11-11,2025-01-06,2025-01-20,2025-01-20 12:03:00
O000831,Zenith Media S.A. - Support Plan,A0276,S028,Support Plan,Inbound,Qualification,0.25,7700.0,USD,2025-05-27,2025-08-09,,2025-06-25 14:35:00
O000120,Sahara Studios Co. - Collaboration Tools,A0475,S029,Collaboration Tools,Partner,Closed Lost,0.0,8700.0,USD,2024-07-18,2024-11-15,2024-08-20,2024-08-20 14:33:00
O000657,Lumen Foods LLC - Analytics Platform,A0378,S037,Analytics Platform,Partner,Closed Lost,0.0,33500.0,USD,2024-12-27,2025-03-18,2025-01-12,2025-01-12 18:14:00
O002918,Zenith Labs Holdings - Collaboration Tools,A0223,S037,Collaboration Tools,Inbound,negotiation,0.75,5200.0,USD,2025-05-03,2025-07-07,,2025-06-24 08:44:00
O002733,Harbor Capital LLC - Cloud Suite,A0164,S023,Cloud Suite,Outbound,Closed Won,1.0,14000.0,USD,2024-07-05,2024-08-23,2024-08-29,2024-08-29 15:35:00
O002975,Harbor Textiles GmbH - Cloud Suite,A0263,S040,Cloud Suite,Outbound,Closed Lost,0.0,47900.0,USD,2024-05-18,2024-09-14,2024-07-08,2024-07-08 16:35:00
O000636,Lumen Capital S.A. 469 - Collaboration Tools,A0470,S006,Collaboration Tools,Outbound,Closed Lost,0.0,16600.0,USD,2024-09-05,2024-11-04,2024-09-20,2024-09-20 13:46:00
O000370,Zenith Motors Ltd - Cloud Suite,A0278,S039,Cloud Suite,Partner,Closed Won,1.0,54800.0,USD,2024-05-15,2024-09-11,2024-07-01,2024-07-01 09:38:00
O000269,Zenith Pharma Holdings - Collaboration Tools,A0306,S033,Collaboration Tools,Partner,Closed Won,1.0,15200.0,USD,2023-03-01,2023-05-15,2023-05-16,2023-05-16 18:43:00
O000047,Coral Foods Ltd - Cloud Suite,A0213,S005,Cloud Suite,Partner,Closed Won,1.0,25200.0,USD,2024-09-13,2025-01-14,2025-02-10,2025-02-10 12:48:00
O000992,Zenith Retail Group - Collaboration Tools,A0388,S002,Collaboration Tools,Outbound,Closed Lost,0.0,19300.0,USD,2025-03-19,2025-06-23,2025-06-09,2025-06-09 17:18:00
O000877,Harbor Textiles Holdings - Security Bundle,A0144,S016,Security Bundle,Event,Closed Lost,0.0,27000.0,USD,2024-01-19,2024-03-22,2024-03-20,2024-03-20 12:20:00
O000774,Harbor Pharma LLC - Cloud Suite,A0098,S028,Cloud Suite,Outbound,Closed Lost,0.0,7300.0,usd,2025-02-04,2025-05-08,2025-03-27,2025-03-27 09:55:00
O001220,Blue Consulting LLC - Cloud Suite,A0312,S005,Cloud Suite,Inbound,Closed Won,1.0,93700.0,USD,2025-03-21,2025-06-06,2025-05-04,2025-05-04 10:54:00
O001127,Zenith Logistics Holdings - Support Plan,A0173,S012,Support Plan,Partner,Closed Lost,0.0,7500.0,USD,2023-08-11,2023-11-09,2023-10-10,2023-10-10 08:30:00
O000005,Coral Consulting Group - Security Bundle,A0421,S024,Security Bundle,Outbound,Closed Lost,0.0,20100.0,USD,2025-02-10,2025-06-08,2025-02-27,2025-02-27 13:12:00
O001596,Nile Health Group - Analytics Platform,A0069,S016,Analytics Platform,Partner,Proposal,0.5,,USD,2025-05-25,2025-07-31,,2025-06-29 11:36:00
O002312,Zenith Studios LLC - Support Plan,A0448,S038,Support Plan,Inbound,Closed Lost,0.0,7800.0,USD,2025-04-07,2025-07-20,2025-05-24,2025-05-24 18:35:00
O002492,Falcon Industries Holdings - Analytics Platform,A0093,S003,Analytics Platform,Inbound,Closed Lost,0.0,23700.0,USD,2024-04-18,2024-06-21,2024-06-01,2024-06-01 11:10:00
O001078,Zenith Media S.A. - Analytics Platform,A0276,S028,Analytics Platform,Partner,Closed Lost,0.0,32700.0,USD,2023-05-01,2023-09-05,2023-06-24,2023-06-24 10:24:00
O000838,Harbor Consulting Group - Cloud Suite,A0082,S011,Cloud Suite,Referral,Closed Lost,0.0,8000.0,USD,2023-03-01,2023-07-02,2023-04-14,2023-04-14 15:23:00
O000682,Lumen Capital S.A. 469 - Support Plan,A0470,S006,Support Plan,Inbound,Closed Lost,0.0,13500.0,USD,2025-05-17,2025-07-30,2025-05-29,2025-05-29 11:53:00
O001716,Nile Health Group - Collaboration Tools,A0069,S016,Collaboration Tools,Event,Closed Lost,0.0,14400.0,USD,2025-01-22,2025-04-07,2025-04-03,2025-04-03 11:17:00
O002353,Sahara Health Ltd - Cloud Suite,A0149,S006,Cloud Suite,Event,Closed Won,1.0,44000.0,USD,2024-04-19,2024-07-11,2024-05-31,2024-05-31 11:36:00
O002618,Sahara Pharma Inc. - Collaboration Tools,A0047,S037,Collaboration Tools,Outbound,Closed Lost,0.0,4800.0,USD,2023-02-05,2023-06-12,2023-05-18,2023-05-18 08:17:00
O002362,Falcon Studios LLC - Collaboration Tools,A0313,S023,Collaboration Tools,Inbound,Closed Lost,0.0,9600.0,USD,2023-02-11,2023-04-10,2023-03-01,2023-03-01 17:15:00
O002198,Prime Motors Co. - Cloud Suite,A0146,S020,Cloud Suite,Referral,Prospecting,0.1,17400.0,USD,2025-06-23,2025-10-17,,2025-06-30 17:04:00
O001149,Orbit Foods Co. - Security Bundle,A0282,S037,Security Bundle,Partner,Closed Lost,0.0,13700.0,USD,2025-01-30,2025-04-18,2025-03-11,2025-03-11 17:53:00
O000575,North Freight Ltd - Cloud Suite,A0449,S002,Cloud Suite,Inbound,Closed Lost,0.0,45400.0,USD,2024-05-15,2024-07-02,2024-07-16,2024-07-16 14:50:00
O000051,Falcon Freight LLC - Cloud Suite,A0325,S021,Cloud Suite,Referral,Closed Won,1.0,13400.0,USD,2023-04-12,2023-07-14,2023-08-10,2023-08-10 16:15:00
O000854,Prime Logistics Co. - Security Bundle,A0007,S004,Security Bundle,Partner,Closed Lost,0.0,9300.0,USD,2025-05-14,2025-08-10,2025-06-22,2025-06-22 12:49:00
O001983,Granite Pharma Holdings - Analytics Platform,A0326,S031,Analytics Platform,Inbound,Prospecting,0.1,16800.0,USD,2025-06-16,2025-08-21,,2025-06-30 15:01:00
O001824,Vertex Health S.A. - Cloud Suite,A0090,S027,Cloud Suite,Event,Closed Won,1.0,27000.0,USD,2024-02-05,2024-05-15,2024-03-23,2024-03-23 15:25:00
O000834,Pioneer Industries Holdings - Security Bundle,A0188,S026,Security Bundle,Outbound,Closed  Lost,0.0,7600.0,USD,2025-02-12,2025-06-09,2025-03-13,2025-03-13 16:58:00
O001116,Delta Labs LLC - Cloud Suite,A0363,S008,Cloud Suite,Partner,Closed Lost,0.0,11100.0,USD,2023-12-20,2024-04-09,2024-01-04,2024-01-04 15:51:00
O001167,Atlas Hotels Ltd - Cloud Suite,A0219,S031,Cloud Suite,Partner,Closed Won,1.0,38900.0,USD,2024-05-26,2024-09-27,2024-08-29,2024-08-29 17:48:00
O002519,Sahara Pharma Inc. - Cloud Suite,A0047,S037,Cloud Suite,Outbound,Closed Lost,0.0,19800.0,USD,2024-08-15,2024-11-13,2024-09-26,2024-09-26 13:32:00
O001907,Atlas Foods Inc. - Support Plan,A0467,S010,Support Plan,Inbound,Closed Lost,0.0,6500.0,USD,2025-05-06,2025-06-28,2025-06-01,2025-06-01 10:45:00
O000972,Lumen Pharma Inc. - Support Plan,A0269,S016,Support Plan,Partner,Prospecting,0.1,9900.0,USD,2025-06-17,2025-10-02,,2025-06-26 10:39:00
O000400,Silver Media Ltd - Support Plan,A0041,S005,Support Plan,Partner,Negotiation,0.75,5800.0,USD,2025-03-14,2025-06-25,,2025-06-28 13:00:00
O002560,Silver Health Holdings - Security Bundle,A0479,S019,Security Bundle,Outbound,Closed Lost,0.0,18900.0,USD,2024-08-28,2024-11-13,2024-10-07,2024-10-07 15:55:00
O002369,Coral Media GmbH - Collaboration Tools,A0446,S008,Collaboration Tools,Outbound,Closed Lost,0.0,9300.0,USD,2024-09-01,2024-12-23,2024-09-26,2024-09-26 09:43:00
O000020,Blue Pharma Co. - Cloud Suite,A0359,S008,Cloud Suite,Event,Closed Lost,0.0,11800.0,USD,2024-09-28,2024-12-29,2024-11-07,2024-11-07 15:39:00
O000685,Granite Retail Co. - Collaboration Tools,A0438,S033,Collaboration Tools,Event,Closed Won,1.0,9100.0,USD,2025-03-16,2025-06-15,2025-05-27,2025-05-27 15:27:00
O000036,Coral Clinics Inc. - Support Plan,A0081,S021,Support Plan,Outbound,Negotiation,0.75,17500.0,USD,2025-05-02,2025-07-05,,2025-06-29 18:22:00
O002872,Lumen Textiles Holdings - Analytics Platform,A0476,S035,Analytics Platform,Event,Closed Lost,0.0,20700.0,USD,2025-03-23,2025-07-19,2025-05-07,2025-05-07 13:28:00
O000525,Falcon Energy Co. - Cloud Suite,A0230,S004,Cloud Suite,Inbound,Closed Lost,0.0,15400.0,USD,2025-02-10,2025-05-23,2025-03-28,2025-03-28 09:23:00
O002456,Sahara Labs Ltd - Security Bundle,A0147,S019,Security Bundle,Outbound,Closed Lost,0.0,35700.0,USD,2024-12-05,2025-02-04,2025-01-30,2025-01-30 10:55:00
O000921,Atlas Markets Holdings - Cloud Suite,A0285,S034,Cloud Suite,Inbound,Closed Lost,0.0,13000.0,USD,2023-05-28,2023-08-11,2023-06-09,2023-06-09 14:46:00
O001842,Lumen Logistics LLC - Cloud Suite,A0233,S033,Cloud Suite,Referral,Negotiation,0.75,79900.0,USD,2025-04-05,2025-07-28,,2025-06-28 11:33:00
O001891,Falcon Consulting Ltd - Support Plan,A0391,S032,Support Plan,Referral,Closed Lost,0.0,8400.0,USD,2024-11-26,2025-03-20,2024-12-20,2024-12-20 15:30:00
O000538,Nile Markets Co. - Security Bundle,A0140,S040,Security Bundle,Outbound,Prospecting,0.1,31200.0,USD,2025-06-23,2025-10-17,,2025-06-25 09:18:00
O001706,Silver Learning S.A. - Collaboration Tools,A0215,S037,Collaboration Tools,Outbound,closed lost,0.0,10200.0,USD,2024-05-04,2024-08-10,2024-06-07,2024-06-07 15:54:00
O002974,Sahara Textiles Co. - Analytics Platform,A0226,S008,Analytics Platform,Partner,Closed Lost,0.0,46300.0,USD,2023-10-03,2024-01-22,2023-12-01,2023-12-01 17:14:00
O000246,Sahara Hotels Co. - Analytics Platform,A0251,S020,Analytics Platform,Partner,Closed Lost,0.0,21000.0,USD,2024-05-02,2024-09-04,2024-06-15,2024-06-15 10:29:00
O000785,Summit Freight Ltd - Security Bundle,A0109,S011,Security Bundle,Partner,Closed Won,1.0,11700.0,USD,2023-05-07,2023-07-26,2023-06-20,2023-06-20 11:36:00
O001410,Delta Consulting Holdings - Security Bundle,A0335,S040,Security Bundle,Referral,Closed Lost,0.0,37400.0,USD,2024-05-14,2024-09-20,2024-07-09,2024-07-09 18:54:00
O002538,Harbor Pharma LLC - Collaboration Tools,A0098,S028,Collaboration Tools,Outbound,Prospecting,0.1,4200.0,USD,2025-06-19,2025-10-24,,2025-06-30 08:26:00
O000155,Granite Capital GmbH - Analytics Platform,A0409,S018,Analytics Platform,Event,Closed Lost,0.0,23900.0,USD,2023-09-30,2023-11-20,2023-12-13,2023-12-13 14:37:00
O001687,Vertex Studios Holdings - Collaboration Tools,A0089,S037,Collaboration Tools,Event,Closed Won,1.0,5500.0,USD,2024-06-03,2024-09-11,2024-09-12,2024-09-12 12:22:00
O000626,North Motors Holdings - Analytics Platform,A0176,S016,Analytics Platform,Partner,Closed Lost,0.0,26000.0,USD,2025-02-01,2025-04-01,2025-02-23,2025-02-23 11:57:00
O002919,Sahara Textiles GmbH - Security Bundle,A0033,S030,Security Bundle,Partner,Closed Won,1.0,11900.0,USD,2023-12-24,2024-03-09,2024-02-27,2024-02-27 16:04:00
O001347,Atlas Hotels Ltd - Analytics Platform,A0219,S031,Analytics Platform,Partner,Closed Lost,0.0,21700.0,USD,2023-07-09,2023-09-19,2023-08-01,2023-08-01 12:08:00
O000570,Summit Capital Co. - Analytics Platform,A0022,S029,Analytics Platform,Partner,Closed Lost,0.0,10900.0,USD,2024-08-27,2024-12-30,2024-09-20,2024-09-20 11:05:00
O002976,Pioneer Labs Inc. - Cloud Suite,A0287,S023,Cloud Suite,Partner,Negotiation,0.75,14400.0,USD,2025-05-04,2025-06-28,,2025-06-25 09:36:00
O001759,Orbit Clinics Ltd - Security Bundle,A0175,S033,Security Bundle,Event,Negotiation,0.75,38700.0,USD,2025-01-29,2025-05-26,,2025-06-29 10:18:00
O001817,Cedar Health S.A. - Analytics Platform,A0357,S001,Analytics Platform,Partner,Closed Lost,0.0,17400.0,USD,2024-09-23,2024-11-30,2024-11-12,2024-11-12 10:44:00
O002066,Coral Health Co. - Collaboration Tools,A0315,S005,Collaboration Tools,Inbound,Closed Lost,0.0,19900.0,USD,2023-10-03,2024-01-16,2023-10-29,2023-10-29 14:57:00
O000128,Summit Freight Inc. - Cloud Suite,A0415,S022,Cloud Suite,Partner,Closed Won,1.0,14300.0,USD,2023-04-22,2023-06-08,2023-07-19,2023-07-19 17:32:00
O000913,Orbit Industries GmbH - Security Bundle,A0248,S008,Security Bundle,Outbound,Closed Lost,0.0,27100.0,USD,2023-06-04,2023-09-25,2023-07-19,2023-07-19 10:30:00
